id,title,keywords,n_keywords,keywords_clean,is_kid_friendly
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,#2418 - Mike Tyson,"['boxing legend', 'comeback story', 'mental health struggle', 'addiction recovery', 'fighting philosophy', 'life lessons', 'martial arts', 'controversial figure', 'self-discovery', 'prison time']",10,"['boxing legend', 'comeback story', 'mental health struggle', 'addiction recovery', 'fighting philosophy', 'life lessons', 'martial arts', 'controversial figure', 'self-discovery', 'prison time']",0
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,#2419 - Russell Brand,"['addiction', 'sobriety', 'spiritual awakening', 'conspiracy theories', 'media censorship', 'political commentary', 'yoga and meditation', 'controversy', 'social change', 'marriage and family']",10,"['addiction', 'sobriety', 'spiritual awakening', 'conspiracy theories', 'media censorship', 'political commentary', 'yoga and meditation', 'controversy', 'social change', 'marriage and family']",0
1q3s5u7w-9y1a-3c5e-7g9i-1k3m5o7q9s1u,#2420 - Dr. Peter Attia,"['nutritional science', 'fasting benefits', 'metabolic health', 'cancer prevention', 'exercise longevity', 'zone 2 cardio', 'blood sugar control', 'preventative care', 'scientific skepticism', 'healthspan']",10,"['nutritional science', 'fasting benefits', 'metabolic health', 'cancer prevention', 'exercise longevity', 'zone 2 cardio', 'blood sugar control', 'preventative care', 'scientific skepticism', 'healthspan']",1
2v4x6z8b-0d2f-4h6j-8l0n-2p4r6t8v0x2z,"#484 – Markiplier: YouTube Empire, Indie Horror, and Fan Culture","['youtuber success', 'indie horror games', 'fan community management', 'content creation', 'digital monetization', 'mental health online', 'social media trends', 'gaming influencers', 'internet fame']",9,"['youtuber success', 'indie horror games', 'fan community management', 'content creation', 'digital monetization', 'mental health online', 'social media trends', 'gaming influencers', 'internet fame']",1
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,"#485 – Sara Seager: Exoplanets, Biosignatures, and the Search for Alien Life","['exoplanets', 'search for life', 'biosignatures', 'nasa missions', 'astronomy', 'space science', 'scientific breakthroughs', 'habitable zones', 'telescope technology']",9,"['exoplanets', 'search for life', 'biosignatures', 'nasa missions', 'astronomy', 'space science', 'scientific breakthroughs', 'habitable zones', 'telescope technology']",1
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,"#486 – Tristan Harris: Social Dilemma, Persuasive Tech, and Human Attention","['social dilemma', 'persuasive technology', 'attention economy', 'big tech ethics', 'digital addiction', 'design for mind', 'technology criticism', 'human manipulation', 'digital detox']",9,"['social dilemma', 'persuasive technology', 'attention economy', 'big tech ethics', 'digital addiction', 'design for mind', 'technology criticism', 'human manipulation', 'digital detox']",0
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,#625 - Chris Cuomo,"['news journalism', 'cnn controversy', 'political media', 'brother's scandal', 'family legacy', 'career setback', 'redemption arc', 'therapy and stress', 'tv anchor life']",9,"['news journalism', 'cnn controversy', 'political media', ""brother's scandal"", 'family legacy', 'career setback', 'redemption arc', 'therapy and stress', 'tv anchor life']",1
6p8r0t2v-4x6z-8b0d-2f4h-6j8l0n2p4r6t,#626 - Adam Carolla,"['podcast hosting', 'comedy radio', 'political incorrectness', 'controversial views', 'self-made success', 'blue collar life', 'marriage advice', 'parenting struggles', 'diy culture']",9,"['podcast hosting', 'comedy radio', 'political incorrectness', 'controversial views', 'self-made success', 'blue collar life', 'marriage advice', 'parenting struggles', 'diy culture']",1
7u9w1y3a-5c7e-9g1i-3k5m-7o9q1s3u5w7y,"'The Interview': P Diddy on Bad Boy Records, Legacy and Regrets","['sean combs', 'p diddy', 'bad boy records', 'hip hop mogul', 'business empire', 'music industry history', 'celebrity lifestyle', 'legal troubles', 'controversy', 'legacy']",10,"['sean combs', 'p diddy', 'bad boy records', 'hip hop mogul', 'business empire', 'celebrity lifestyle', 'legal troubles', 'controversy', 'legacy']",0
8z0b2d4f-6h8j-0l2n-4p6r-8t0v2x4z6b8d,873: Confessions of a Whistleblower,"['corporate fraud', 'whistleblower story', 'financial crime', 'legal jeopardy', 'ethical dilemma', 'corporate cover-up', 'personal risk', 'justice pursuit']",8,"['corporate fraud', 'whistleblower story', 'financial crime', 'legal jeopardy', 'ethical dilemma', 'corporate cover-up', 'personal risk', 'justice pursuit']",0
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,874: The Ex-Mormon Missionary's Story,"['mormon mission experience', 'faith crisis', 'church doctrine doubt', 'leaving religion', 'family shunning', 'identity loss', 'spiritual journey', 'cultural impact']",8,"['mormon mission experience', 'faith crisis', 'church doctrine doubt', 'leaving religion', 'family shunning', 'identity loss', 'spiritual journey', 'cultural impact']",0
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,875: Working as an Adult Film Star,"['porn industry', 'adult film actor', 'sexual health risks', 'industry exploitation', 'stigma and shame', 'financial struggle', 'sex work debate', 'personal choices']",8,"['porn industry', 'adult film actor', 'sexual health risks', 'industry exploitation', 'stigma and shame', 'financial struggle', 'sex work debate', 'personal choices']",0
1q3s5u7w-9y1a-3c5e-7g9i-1k3m5o7q9s1u,American Originals: The Last Blacksmith in Town,"['blacksmith trade', 'artisan craftsmanship', 'traditional skills', 'local history', 'small town life', 'passing down knowledge', 'metalworking art', 'american ingenuity']",8,"['blacksmith trade', 'artisan craftsmanship', 'traditional skills', 'local history', 'small town life', 'passing down knowledge', 'metalworking art', 'american ingenuity']",1
2v4x6z8b-0d2f-4h6j-8l0n-2p4r6t8v0x2z,"""Jennifer Aniston""","['celebrity interviews', 'friends tv show', 'hollywood relationships', 'public scrutiny', 'self-care routine', 'acting longevity', 'therapy benefits', 'producer role']",8,"['celebrity interviews', 'friends tv show', 'hollywood relationships', 'public scrutiny', 'self-care routine', 'acting longevity', 'therapy benefits', 'producer role']",1
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,Divorce and Deception: The Custody Battle for Grant Solomon,"['grant solomon case', 'divorce war', 'custody battle tactics', 'false reports', 'emotional abuse', 'parental conflict', 'legal malpractice', 'child endangerment']",8,"['grant solomon case', 'divorce war', 'custody battle tactics', 'false reports', 'emotional abuse', 'parental conflict', 'legal malpractice', 'child endangerment']",0
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,DWTS: Drug Scandals and Recovery Stories,"['celebrity substance abuse', 'rehab journey', 'drug relapse', 'hollywood parties', 'sobriety stories', 'reality tv pressure', 'mental health crisis']",7,"['celebrity substance abuse', 'rehab journey', 'drug relapse', 'hollywood parties', 'sobriety stories', 'reality tv pressure', 'mental health crisis']",0
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,Epstein's List: The Names That Matter,"['jeffrey epstein associates', 'political connections', 'list of contacts', 'sex offenders', 'power and corruption', 'legal system failure', 'global elite']",7,"['jeffrey epstein associates', 'political connections', 'list of contacts', 'sex offenders', 'power and corruption', 'legal system failure', 'global elite']",0
6p8r0t2v-4x6z-8b0d-2f4h-6j8l0n2p4r6t,Kelce Bros: Best Tailgate Stories & Superstitions | EP 170,"['nfl tailgate culture', 'sports superstitions', 'fan experience', 'football brotherhood', 'game day traditions', 'stadium food', 'travel stories']",7,"['nfl tailgate culture', 'sports superstitions', 'fan experience', 'football brotherhood', 'game day traditions', 'stadium food', 'travel stories']",1
7u9w1y3a-5c7e-9g1i-3k5m-7o9q1s3u5w7y,Heights Hotline | Worst Date Stories & Breakup Advice,"['bad date confessions', 'breakup tips', 'relationship trauma', 'dating horror stories', 'listener advice', 'adult dating life', 'toxic exes']",7,"['bad date confessions', 'breakup tips', 'relationship trauma', 'dating horror stories', 'listener advice', 'adult dating life', 'toxic exes']",0
8z0b2d4f-6h8j-0l2n-4p6r-8t0v2x4z6b8d,INFAMOUS: The Jonestown Massacre,"['jonestown massacre', 'cult suicide', 'jim jones', 'mass death', 'religious extremism', 'historical tragedy', 'mind control tactics']",7,"['jonestown massacre', 'cult suicide', 'jim jones', 'mass death', 'religious extremism', 'historical tragedy', 'mind control tactics']",0
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,Inside 'The Spy Museum' Archives,"['cia history', 'espionage techniques', 'cold war secrets', 'spy museum', 'historical artifacts', 'intelligence agency', 'secret missions']",7,"['cia history', 'espionage techniques', 'cold war secrets', 'spy museum', 'historical artifacts', 'intelligence agency', 'secret missions']",0
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,Introducing: The Missing Body,"['homicide investigation', 'no body no crime', 'cold case challenge', 'forensic science', 'detective perspective', 'unsolved puzzle']",6,"['homicide investigation', 'no body no crime', 'cold case challenge', 'forensic science', 'detective perspective', 'unsolved puzzle']",0
1q3s5u7w-9y1a-3c5e-7g9i-1k3m5o7q9s1u,MISSING: The Delphi Murders,"['delphi murders', 'bridge trail crime', 'unsolved double homicide', 'suspect sketches', 'audio evidence', 'investigation updates', 'small town tragedy']",7,"['delphi murders', 'bridge trail crime', 'unsolved double homicide', 'suspect sketches', 'audio evidence', 'investigation updates', 'small town tragedy']",0
2v4x6z8b-0d2f-4h6j-8l0n-2p4r6t8v0x2z,Mom and Daughter Falsely Accused of Sexual Abuse by Ex-Husband,"['false sexual abuse claim', 'revenge motive', 'custody retaliation', 'child protection system flaws', 'family court injustice', 'parental alienation']",6,"['false sexual abuse claim', 'revenge motive', 'custody retaliation', 'child protection system flaws', 'family court injustice', 'parental alienation']",0
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,MURDERED: The Trial of the Century,"['famous murder trial', 'high-profile defendant', 'media circus', 'jury deliberation', 'legal defense strategy', 'prosecution arguments', 'verdict controversy']",7,"['famous murder trial', 'high-profile defendant', 'media circus', 'jury deliberation', 'legal defense strategy', 'prosecution arguments', 'verdict controversy']",0
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,Raising the Dead: The Golden State Killer,"['golden state killer', 'dna database match', 'cold case solved', 'serial rapist', 'forensic genealogy', 'true crime breakthroughs', 'investigation history']",7,"['golden state killer', 'dna database match', 'cold case solved', 'serial rapist', 'forensic genealogy', 'true crime breakthroughs', 'investigation history']",0
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,"""RE-RELEASE: Conan O'Brien""","['late night host', 'comedy career', 'podcast success', 'writer's room stories', 'staff loyalty', 'talk show history', 'interview style']",7,"['late night host', 'comedy career', 'podcast success', ""writer's room stories"", 'staff loyalty', 'talk show history', 'interview style']",1
6p8r0t2v-4x6z-8b0d-2f4h-6j8l0n2p4r6t,"Chelsea Handler: Drug Use, Therapy and Single Life (FBF)","['celebrity drug use', 'therapy benefits', 'single life perspective', 'self-help journey', 'comedy and politics', 'adult humor', 'memoir writing', 'tv show host']",8,"['celebrity drug use', 'therapy benefits', 'single life perspective', 'self-help journey', 'comedy and politics', 'adult humor', 'memoir writing', 'tv show host']",0
7u9w1y3a-5c7e-9g1i-3k5m-7o9q1s3u5w7y,"Mandy Moore: Postpartum Anxiety, Marriage & This Is Us (FBF)","['mandy moore', 'postpartum anxiety', 'motherhood struggles', 'this is us tv show', 'acting career', 'marriage challenges', 'singing career', 'celebrity parent']",8,"['mandy moore', 'postpartum anxiety', 'motherhood struggles', 'this is us tv show', 'acting career', 'marriage challenges', 'singing career', 'celebrity parent']",0
8z0b2d4f-6h8j-0l2n-4p6r-8t0v2x4z6b8d,Sunday Special: The Geopolitics of the South China Sea,"['geopolitical tension', 'south china sea', 'international relations', 'maritime law', 'us china relations', 'military strategy', 'global trade routes']",7,"['geopolitical tension', 'south china sea', 'international relations', 'maritime law', 'us china relations', 'military strategy', 'global trade routes']",0
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,Talking Dateline: When Trust Dies,"['familial murder', 'poisoning case', 'betrayal of trust', 'financial motive', 'life insurance fraud', 'detective work', 'courtroom drama']",7,"['familial murder', 'poisoning case', 'betrayal of trust', 'financial motive', 'life insurance fraud', 'detective work', 'courtroom drama']",0
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,#2418 - Mike Posner,"['drug addiction', 'sobriety', 'walking across america', 'mental clarity', 'self-discovery', 'music career', 'spiritual journey', 'personal transformation', 'meditation']",9,"['drug addiction', 'sobriety', 'walking across america', 'mental clarity', 'self-discovery', 'music career', 'spiritual journey', 'personal transformation', 'meditation']",0
1q3s5u7w-9y1a-3c5e-7g9i-1k3m5o7q9s1u,#2419 - Graham Hancock,"['mars exploration', 'ancient technology', 'historical anomalies', 'lost civilization theories', 'archeological secrets', 'scientific censorship', 'human origins', 'pyramids']",8,"['mars exploration', 'ancient technology', 'historical anomalies', 'lost civilization theories', 'archeological secrets', 'scientific censorship', 'human origins', 'pyramids']",0
2v4x6z8b-0d2f-4h6j-8l0n-2p4r6t8v0x2z,#2420 - Dr. Rhonda Patrick,"['sulforaphane', 'broccoli sprouts', 'nrf2 pathway', 'detoxification', 'antioxidants', 'gene expression', 'cancer research', 'nutrition science', 'dietary supplements']",9,"['sulforaphane', 'broccoli sprouts', 'nrf2 pathway', 'detoxification', 'antioxidants', 'gene expression', 'cancer research', 'nutrition science', 'dietary supplements']",0
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,"#484 – Sid Meier: Civilization, MicroProse, and Game History","['civilization game', 'sid meier', 'game design principles', 'strategy games', 'historical gaming', 'microprose', 'game development history', 'creative process', 'legacy']",9,"['civilization game', 'sid meier', 'game design principles', 'strategy games', 'historical gaming', 'microprose', 'game development history', 'creative process', 'legacy']",1
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,"#485 – Lisa Randall: Dark Matter, Hidden Dimensions, and Physics Frontiers","['dark matter', 'hidden dimensions', 'particle physics', 'cosmology theories', 'scientific exploration', 'gravity anomaly', 'physics research', 'theory of everything']",8,"['dark matter', 'hidden dimensions', 'particle physics', 'cosmology theories', 'scientific exploration', 'gravity anomaly', 'physics research', 'theory of everything']",1
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,#486 – David Chalmers: The Hard Problem of Consciousness and the Simulation Hypothesis,"['hard problem of consciousness', 'simulation hypothesis', 'philosophy of mind', 'cognitive architecture', 'artificial intelligence', 'phenomenal experience', 'philosophical zombies', 'consciousness theories']",8,"['hard problem of consciousness', 'simulation hypothesis', 'philosophy of mind', 'cognitive architecture', 'artificial intelligence', 'phenomenal experience', 'philosophical zombies', 'consciousness theories']",0
6p8r0t2v-4x6z-8b0d-2f4h-6j8l0n2p4r6t,#625 - Tom Brady,"['nfl quarterback', 'super bowl wins', 'athlete longevity', 'football diet', 'tb12 method', 'competitive mindset', 'sports retirement', 'leadership on field', 'career highlights']",9,"['nfl quarterback', 'super bowl wins', 'athlete longevity', 'football diet', 'tb12 method', 'competitive mindset', 'sports retirement', 'leadership on field', 'career highlights']",1
7u9w1y3a-5c7e-9g1i-3k5m-7o9q1s3u5w7y,#626 - Mike Judge,"['beavis and butt-head', 'king of the hill', 'silicon valley tv', 'animation comedy', 'satire and culture', 'tv creator', 'writing process', 'voice acting', 'cultural commentary']",9,"['beavis and butt-head', 'king of the hill', 'silicon valley tv', 'animation comedy', 'satire and culture', 'tv creator', 'writing process', 'voice acting', 'cultural commentary']",1
8z0b2d4f-6h8j-0l2n-4p6r-8t0v2x4z6b8d,"'The Interview': Shonda Rhimes on Writing, Power, and Hollywood Diversity","['shonda rhimes', 'shondaland', 'tv writing', 'hollywood showrunner', 'diversity in media', 'scandal and grey\'s anatomy', 'creative process', 'power in television', 'business side']",9,"['shonda rhimes', 'shondaland', 'tv writing', 'hollywood showrunner', 'diversity in media', ""scandal and grey's anatomy"", 'creative process', 'power in television', 'business side']",0
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,873: The Trauma of War Reporting,"['war correspondent', 'journalism in conflict', 'ptsd in journalists', 'ethical reporting', 'emotional toll of war', 'survivor guilt', 'storytelling honesty']",7,"['war correspondent', 'journalism in conflict', 'ptsd in journalists', 'ethical reporting', 'emotional toll of war', 'survivor guilt', 'storytelling honesty']",0
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,874: Leaving the Cult of Scientology,"['scientology', 'ex-member story', 'religious abuse', 'high-control groups', 'brainwashing tactics', 'auditing process', 'escape from cult']",7,"['scientology', 'ex-member story', 'religious abuse', 'high-control groups', 'brainwashing tactics', 'auditing process', 'escape from cult']",0
1q3s5u7w-9y1a-3c5e-7g9i-1k3m5o7q9s1u,875: Working as a Prison Guard,"['prison system flaws', 'correctional officer life', 'inmate violence', 'prison gangs', 'mental health in prison', 'tough job stories', 'ethical compromise']",7,"['prison system flaws', 'correctional officer life', 'inmate violence', 'prison gangs', 'mental health in prison', 'tough job stories', 'ethical compromise']",0
2v4x6z8b-0d2f-4h6j-8l0n-2p4r6t8v0x2z,American Originals: Historic Lighthouse Keepers,"['lighthouse history', 'maritime tradition', 'coastal life', 'solitude and isolation', 'historical preservation', 'american originals', 'ocean stories']",7,"['lighthouse history', 'maritime tradition', 'coastal life', 'solitude and isolation', 'historical preservation', 'american originals', 'ocean stories']",1
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,"""Chris Hemsworth""","['celebrity interviews', 'marvel movies', 'thor franchise', 'australian actor', 'fitness routine', 'marriage and family', 'hollywood blockbuster', 'action star', 'personal life']",9,"['celebrity interviews', 'marvel movies', 'thor franchise', 'australian actor', 'fitness routine', 'marriage and family', 'hollywood blockbuster', 'action star', 'personal life']",1
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,Dad Gets Custody Back After Mom Falsely Accused Him of Child Abuse,"['parental alienation recovery', 'custody victory', 'false allegations defense', 'child psychological impact', 'legal battle stress', 'fathers rights group', 'justice restored']",7,"['parental alienation recovery', 'custody victory', 'false allegations defense', 'child psychological impact', 'legal battle stress', 'fathers rights group', 'justice restored']",0
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,DWTS: The Dark Side of Child Stardom,"['child stardom trauma', 'reality tv exploitation', 'parental pressure', 'drug use as a minor', 'mental health crisis', 'abuse in hollywood', 'former child actor']",7,"['child stardom trauma', 'reality tv exploitation', 'parental pressure', 'drug use as a minor', 'mental health crisis', 'abuse in hollywood', 'former child actor']",0
6p8r0t2v-4x6z-8b0d-2f4h-6j8l0n2p4r6t,Epstein's Suicide: The Autopsy and the Cover-Up,"['jeffrey epstein autopsy', 'forensic pathologist interview', 'suicide versus murder debate', 'prison corruption', 'death investigation', 'unanswered questions']",6,"['jeffrey epstein autopsy', 'forensic pathologist interview', 'suicide versus murder debate', 'prison corruption', 'death investigation', 'unanswered questions']",0
7u9w1y3a-5c7e-9g1i-3k5m-7o9q1s3u5w7y,Kelce Bros: Player Protests & Social Justice in the NFL | EP 171,"['nfl player protest', 'social justice activism', 'take a knee controversy', 'athlete political voice', 'sports and politics debate', 'league reaction', 'racial equality']",7,"['nfl player protest', 'social justice activism', 'take a knee controversy', 'athlete political voice', 'sports and politics debate', 'league reaction', 'racial equality']",1
8z0b2d4f-6h8j-0l2n-4p6r-8t0v2x4z6b8d,Heights Hotline | Worst In-Laws Stories & Family Holiday Drama,"['in-laws trouble', 'family drama confessions', 'holiday stress', 'toxic relatives', 'marriage advice', 'listener rants', 'adult family life']",7,"['in-laws trouble', 'family drama confessions', 'holiday stress', 'toxic relatives', 'marriage advice', 'listener rants', 'adult family life']",0
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,INFAMOUS: The Case of Casey Anthony,"['casey anthony', 'missing child case', 'murder acquittal', 'media sensationalism', 'parental negligence', 'true crime public opinion', 'legal system flaw']",7,"['casey anthony', 'missing child case', 'murder acquittal', 'media sensationalism', 'parental negligence', 'true crime public opinion', 'legal system flaw']",0
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,Inside 'The National Archives' Cold War Files,"['national archives', 'cold war history', 'declassified documents', 'espionage secrets', 'historical research', 'government transparency', 'historical documents']",7,"['national archives', 'cold war history', 'declassified documents', 'espionage secrets', 'historical research', 'government transparency', 'historical documents']",0
1q3s5u7w-9y1a-3c5e-7g9i-1k3m5o7q9s1u,Introducing: The Woman in the Attic,"['historical true crime', 'family secrets', 'attic discovery', 'unexplained death', 'genealogy research', 'local legend', 'historical trauma']",7,"['historical true crime', 'family secrets', 'attic discovery', 'unexplained death', 'genealogy research', 'local legend', 'historical trauma']",0
2v4x6z8b-0d2f-4h6j-8l0n-2p4r6t8v0x2z,MISSING: The Brandon Lawson Disappearance,"['brandon lawson', 'unexplained disappearance', 'disturbing 911 call', 'foul play suspected', 'texas cold case', 'family plea', 'investigation theory']",7,"['brandon lawson', 'unexplained disappearance', 'disturbing 911 call', 'foul play suspected', 'texas cold case', 'family plea', 'investigation theory']",0
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,"Mom Accused Of Child Abuse Wins Custody, Now The Kids Are At Risk","['child abuse warning signs', 'custody system failure', 'at-risk children', 'legal loopholes', 'social services intervention', 'parental rights debate', 'child welfare']",7,"['child abuse warning signs', 'custody system failure', 'at-risk children', 'legal loopholes', 'social services intervention', 'parental rights debate', 'child welfare']",0
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,MURDERED: The Gabby Petito Homicide,"['gabby petito', 'brian laundrie', 'homicide investigation', 'domestic violence warning', 'social media crime', 'murder motive', 'police bodycam controversy']",7,"['gabby petito', 'brian laundrie', 'homicide investigation', 'domestic violence warning', 'social media crime', 'murder motive', 'police bodycam controversy']",0
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,Raising the Dead: The Boston Strangler,"['boston strangler', 'albert desallvo', 'historical serial killer', 'dna evidence link', 'police investigation', 'sexual violence crimes', 'true crime history']",7,"['boston strangler', 'albert desallvo', 'historical serial killer', 'dna evidence link', 'police investigation', 'sexual violence crimes', 'true crime history']",0
6p8r0t2v-4x6z-8b0d-2f4h-6j8l0n2p4r6t,"""RE-RELEASE: Mike Birbiglia""","['sleepwalking comedy', 'stand-up storytelling', 'improv comedy', 'comedy movie director', 'personal anecdotes', 'anxiety humor', 'creative process']",7,"['sleepwalking comedy', 'stand-up storytelling', 'improv comedy', 'comedy movie director', 'personal anecdotes', 'anxiety humor', 'creative process']",0
7u9w1y3a-5c7e-9g1i-3k5m-7o9q1s3u5w7y,"Mila Kunis & Ashton Kutcher: Marriage, Parenting, and Money (FBF)","['celebrity marriage', 'parenting style', 'money management', 'children privacy', 'hollywood relationships', 'that 70s show', 'investing advice']",7,"['celebrity marriage', 'parenting style', 'money management', 'children privacy', 'hollywood relationships', 'that 70s show', 'investing advice']",1
8z0b2d4f-6h8j-0l2n-4p6r-8t0v2x4z6b8d,"Sofia Coppola: Film Director, Femininity & Creative Life (FBF)","['sofia coppola', 'film director', 'feminist cinema', 'creative challenges', 'hollywood lineage', 'aesthetic style', 'career overview', 'personal life']",8,"['sofia coppola', 'film director', 'feminist cinema', 'creative challenges', 'hollywood lineage', 'aesthetic style', 'career overview', 'personal life']",1
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,Sunday Special: The Philosophy of Utilitarianism,"['john stuart mill', 'jeremy bentham', 'ethical theory', 'greatest good for greatest number', 'moral calculation', 'philosophical debate', 'societal implications']",7,"['john stuart mill', 'jeremy bentham', 'ethical theory', 'greatest good for greatest number', 'moral calculation', 'philosophical debate', 'societal implications']",1
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,Talking Dateline: The Killer in the Family,"['familial homicide', 'hidden motive', 'suspect interview breakdown', 'police disbelief', 'betrayal story', 'crime of passion', 'justice for victim']",7,"['familial homicide', 'hidden motive', 'suspect interview breakdown', 'police disbelief', 'betrayal story', 'crime of passion', 'justice for victim']",0
1q3s5u7w-9y1a-3c5e-7g9i-1k3m5o7q9s1u,#2418 - Henry Rollins,"['punk rock ethos', 'black flag band', 'spoken word performance', 'travel stories', 'political commentary', 'discipline and work ethic', 'music history', 'personal philosophy']",8,"['punk rock ethos', 'black flag band', 'spoken word performance', 'travel stories', 'political commentary', 'discipline and work ethic', 'music history', 'personal philosophy']",1
2v4x6z8b-0d2f-4h6j-8l0n-2p4r6t8v0x2z,#2419 - Graham Hancock,"['ancient maps', 'piri reis map', 'earth cataclysms', 'geological evidence', 'scientific controversy', 'mystery of the ice age', 'historical research', 'lost knowledge']",8,"['ancient maps', 'piri reis map', 'earth cataclysms', 'geological evidence', 'scientific controversy', 'mystery of the ice age', 'historical research', 'lost knowledge']",1
3c5e7g9i-1k3m-5o7q-9s1u-3w5y7a9c1e3g,#2420 - Layne Norton,"['fitness misinformation', 'evidence based nutrition', 'dietary myths', 'protein intake', 'muscle building science', 'body positivity debate', 'online trolls', 'scientific critique']",8,"['fitness misinformation', 'evidence based nutrition', 'dietary myths', 'protein intake', 'muscle building science', 'body positivity debate', 'online trolls', 'scientific critique']",1
4h6j8l0n-2p4r-6t8v-0x2z-4b6d8f0h2j4l,"#484 – Chris Hadfield: Astronaut, Space, and Earth Orbit","['astronaut life', 'space station stories', 'earth from orbit', 'nasa training', 'space travel psychology', 'international cooperation', 'science communication', 'fear management']",8,"['astronaut life', 'space station stories', 'earth from orbit', 'nasa training', 'space travel psychology', 'international cooperation', 'science communication', 'fear management']",1
5k7m9o1q-3s5u-7w9y-1a3c-5e7g9i1k3m5o,"#485 – Neil deGrasse Tyson: Flat Earth, Scientific Literacy, and The Multiverse","['flat earth debunked', 'scientific literacy', 'multiverse theories', 'public understanding of science', 'astronomy myths', 'science communication ethics', 'cosmic perspective']",7,"['flat earth debunked', 'scientific literacy', 'multiverse theories', 'public understanding of science', 'astronomy myths', 'science communication ethics', 'cosmic perspective']",1
6p8r0t2v-4x6z-8b0d-2f4h-6j8l0n2p4r6t,"#486 – Edward Snowden: Surveillance, Privacy, and the NSA","['edward snowden', 'nsa surveillance', 'government privacy', 'whistleblower story', 'mass data collection', 'ethics of technology', 'freedom vs security', 'democracy']",8,"['edward snowden', 'nsa surveillance', 'government privacy', 'whistleblower story', 'mass data collection', 'ethics of technology', 'freedom vs security', 'democracy']",1
7u9w1y3a-5c7e-9g1i-3k5m-7o9q1s3u5w7y,#625 - Malcolm Gladwell,"['tipping point', 'blink book', 'outliers theory', 'research and statistics', 'social science', 'storytelling in writing', 'cultural phenomena', 'interview style']",8,"['tipping point', 'blink book', 'outliers theory', 'research and statistics', 'social science', 'storytelling in writing', 'cultural phenomena', 'interview style']",1
8z0b2d4f-6h8j-0l2n-4p6r-8t0v2x4z6b8d,#626 - Bill Burr,"['stand-up comedy', 'controversial jokes', 'political correctness', 'marriage comedy', 'fatherhood perspective', 'podcasting style', 'anger management humor', 'social commentary']",8,"['stand-up comedy', 'controversial jokes', 'political correctness', 'marriage comedy', 'fatherhood perspective', 'podcasting style', 'anger management humor', 'social commentary']",1
9c1e3g5i-7k9m-1o3q-5s7u-9w1y3a5c7e9g,"'The Interview': Oprah Winfrey on Power, Media, and Her Biggest Mistakes","['oprah winfrey', 'talk show host', 'media mogul', 'power in television', 'spiritual journey', 'biggest regrets', 'self-help empire', 'interview technique']",8,"['oprah winfrey', 'talk show host', 'media mogul', 'power in television', 'spiritual journey', 'biggest regrets', 'self-help empire', 'interview technique']",1
0j2l4n6p-8r0t-2v4x-6z8b-0d2f4h6j8l0n,873: The Price of Silence in Sexual Abuse,"['sexual abuse survivors', 'code of silence', 'institutional cover-up', 'long-term trauma', 'healing and recovery', 'legal battles', 'advocacy for change']",7,"['sexual abuse survivors', 'code of silence', 'institutional cover-up', 'long-term trauma', 'healing and recovery', 'legal battles', 'advocacy for change']",0
